  JOBID     USER ACCOUNT           NAME  ST REASON          START_TIME                TIME  TIME_LEFT NODES CPUS  PARTITION   PRIORITY
7100643      mjd majoran       mjd-prod   R None            2018-09-17T10:49:57      19:19    3:40:41     1    4      short         92
7100645      mjd majoran       mjd-prod   R None            2018-09-17T10:50:00      19:16    3:40:44     1    4      short         92
7100646      mjd majoran       mjd-prod   R None            2018-09-17T10:50:00      19:16    3:40:44     1    4      short         92
7100647      mjd majoran       mjd-prod   R None            2018-09-17T10:50:05      19:11    3:40:49     1    4      short         92
7100649      mjd majoran       mjd-prod   R None            2018-09-17T10:50:08      19:08    3:40:52     1    4      short         92
7100650      mjd majoran       mjd-prod   R None            2018-09-17T10:50:11      19:05    3:40:55     1    4      short         92
7100651      mjd majoran       mjd-prod   R None            2018-09-17T10:50:16      19:00    3:41:00     1    4      short         92
7100653      mjd majoran       mjd-prod   R None            2018-09-17T10:50:18      18:58    3:41:02     1    4      short         92
7100655      mjd majoran       mjd-prod   R None            2018-09-17T10:50:24      18:52    3:41:08     1    4      short         92
7100656      mjd majoran       mjd-prod   R None            2018-09-17T10:50:24      18:52    3:41:08     1    4      short         92
7100657      mjd majoran       mjd-prod   R None            2018-09-17T10:50:24      18:52    3:41:08     1    4      short         92
7100658      mjd majoran       mjd-prod   R None            2018-09-17T10:50:26      18:50    3:41:10     1    4      short         92
7100659      mjd majoran       mjd-prod   R None            2018-09-17T10:50:29      18:47    3:41:13     1    4      short         92
7100660      mjd majoran       mjd-prod   R None            2018-09-17T10:50:32      18:44    3:41:16     1    4      short         92
7100661      mjd majoran       mjd-prod   R None            2018-09-17T10:50:32      18:44    3:41:16     1    4      short         92
7100662      mjd majoran       mjd-prod   R None            2018-09-17T10:50:37      18:39    3:41:21     1    4      short         92
7100666      mjd majoran       mjd-prod   R None            2018-09-17T10:50:40      18:36    3:41:24     1    4      short         92
7100377      mjd majoran       mjd-prod   R None            2018-09-17T11:03:34       5:42    3:54:18     1    6   realtime        105
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
