5.6, 1.42243751121e-12
5.8, 1.40269366929e-12
6.0, 1.47884153902e-12
6.2, 1.42193512804e-12
6.4, 1.05724681853e-12
6.6, 1.01232247552e-12
6.8, 1.24009919761e-12
7.0, 1.3606703676e-12
7.2, 1.35441733092e-12
7.4, 9.21299180995e-13
7.6, 8.8999954074e-13
7.8, 8.64192513091e-13
8.0, 1.69429727088e-12
8.2, 1.28205488682e-12
8.4, 1.24089896972e-12
8.6, 1.73712121133e-12
8.8, 1.91030432535e-12
9.0, 1.7512676138e-12
9.2, 1.6240803262e-12
9.4, 9.07801795731e-13
9.6, 8.64775847407e-13
9.8, 8.72553743085e-13
10.0, 1.06037102158e-12
10.2, 2.86220562796e-12
10.4, 2.88978531173e-12
10.6, 2.34962283634e-12
10.8, 2.86643593469e-12
11.0, 5.19571793699e-13
11.2, 4.34719630369e-13
11.4, 4.7088005733e-13
11.6, 4.92741982452e-13
11.8, 4.41614538953e-13
12.0, 4.06256834625e-13
12.2, 5.50472959486e-13
12.4, 5.38792752319e-13
12.6, 4.58572795761e-13
12.8, 5.32552148416e-13
13.0, 5.24006810802e-13
13.2, 4.34260851527e-13
13.4, 5.77125936437e-13
13.6, 7.94807620052e-13
13.8, 8.2006671539e-13
14.0, 7.8372355252e-13
14.2, 8.10769052592e-13
14.4, 7.46381481534e-13
14.6, 5.50794474902e-13
14.8, 8.88206962091e-13
15.0, 0.0
15.2, 9.24338342615e-13
15.4, 9.04366454569e-13
15.6, 9.42739007085e-13
15.8, 7.42462490383e-13
16.0, 5.95911385052e-13
16.2, 5.18339205466e-13
16.4, 5.35138123821e-13
16.6, 5.46514635163e-13
16.8, 7.24049290247e-13
17.0, 9.10994498668e-13
17.2, 8.7541967862e-13
17.4, 1.09910476408e-12
17.6, 9.82422614596e-13
17.8, 1.10882543962e-12
18.0, 1.11784393339e-12
18.2, 1.10129210146e-12
18.4, 1.04449255181e-12
18.6, 1.01666131064e-12
18.8, 8.92788627514e-13
19.0, 1.04568812549e-12
19.2, 1.16646021891e-12
19.4, 1.16011514728e-12
19.6, 1.06616482779e-12
19.8, 9.03174637931e-13
20.0, 9.7379312487e-13
